Study_midyear,Country,Region,Site_name,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP,Species_traducida
2000.0,Canada,British Columbia,Aleza Lake Research Forest,Picea glauca-Betula papyrifera-Abies lasiocarpa,Boreal,Evergreen,Dry,3.0,930.0,Picea glauca-Betula papyrifera-Abies lasiocarpa
2000.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis
2000.0,Canada,British Columbia,Aleza Lake Research Forest,Picea glauca x engelmannii,Boreal,Evergreen,Dry,3.0,930.0,Picea glauca x engelmannii
2000.0,Canada,British Columbia,Aleza Lake Research Forest,Picea glauca x engelmannii,Boreal,Evergreen,Dry,3.0,930.0,Picea glauca x engelmannii
2000.0,Canada,British Columbia,Campbell River,Pseudotsuga menziesii,Temperate,Evergreen,Dry,8.6,1452.0,Pseudotsuga menziesii
2000.0,USA,Kansas,Konza Prairie,Cornus drummondii,Temperate,Deciduous,Dry,12.5,835.0,Cornus drummondii
2000.0,USA,Michigan,University of Michigan Biological Station,Populus grandidentata; Populus tremuloides,Temperate,Deciduous,Dry,5.5,817.0,Populus grandidentata; Populus tremuloides
2000.0,USA,Washington,Wind River Canopy Crane Research Facilty,Pseudotsuga menziesii; Tsuga heterophylla,Temperate,Evergreen,Dry,8.7,2223.0,Pseudotsuga menziesii; Tsuga heterophylla
2000.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis
2000.0,USA,Michigan,University of Michigan Biological Station,Populus grandidentata; Quercus rubra; Acer rubrum,Temperate,Deciduous,Dry,5.5,817.0,Populus grandidentata; Quercus rubra; Acer rubrum
2000.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2000.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2000.0,China,Qinghai,Wudaoliang,Stipa purpurea,Boreal,Deciduous,Dry,-5.6,300.0,Stipa purpurea
2000.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2000.0,USA,Virginia,Buckingham-1,Pinus taeda,Temperate,Evergreen,Dry,13.0,1070.0,Pinus taeda
2000.0,USA,Virginia,Buckingham-10,Pinus taeda,Temperate,Evergreen,Dry,13.0,1070.0,Pinus taeda
2000.0,USA,Virginia,Buckingham-20,Pinus taeda,Temperate,Evergreen,Dry,13.0,1070.0,Pinus taeda
2000.0,USA,Virginia,Buckingham-1,Pinus taeda,Temperate,Evergreen,Dry,13.0,1070.0,Pinus taeda
2000.0,USA,Virginia,Buckingham-5,Pinus taeda,Temperate,Evergreen,Dry,13.0,1070.0,Pinus taeda
2000.0,USA,Virginia,Buckingham-10,Pinus taeda,Temperate,Evergreen,Dry,13.0,1070.0,Pinus taeda
2000.0,USA,Virginia,Buckingham-20,Pinus taeda,Temperate,Evergreen,Dry,13.0,1070.0,Pinus taeda
2000.0,USA,Tennessee,Oak Ridge,Liquidambar styracifua,Temperate,Deciduous,Dry,14.2,1390.0,Liquidambar styracifua
2000.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2000.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis
2000.0,USA,Wisconsin,Chequamegon-IA,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2000.0,USA,Wisconsin,Chequamegon-MA,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2000.0,USA,North Carolina,Duke FACE,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,North Carolina,Duke FACE,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,North Carolina,Duke FACE,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,North Carolina,Duke FACE,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,Wyoming,Yellowstone-younglow,Pinus contorta,Temperate,Evergreen,Dry,4.1,465.0,Pinus contorta
2000.0,USA,Wyoming,Yellowstone-youngmedium,Pinus contorta,Temperate,Evergreen,Dry,4.1,465.0,Pinus contorta
2000.0,USA,Wyoming,Yellowstone-younghigh,Pinus contorta,Temperate,Evergreen,Dry,4.1,465.0,Pinus contorta
2000.0,USA,Wisconsin,Chequamegon-NH,Acer saccharum,Temperate,Deciduous,Dry,4.1,800.0,Acer saccharum
2000.0,Canada,British Columbia,Aleza Lake Research Forest,Picea glauca x engelmannii,Boreal,Evergreen,Dry,3.0,930.0,Picea glauca x engelmannii
2000.0,USA,Wyoming,Yellowstone-old,Pinus contorta,Temperate,Evergreen,Dry,4.1,465.0,Pinus contorta
2000.0,Canada,British Columbia,Campbell River,Pseudotsuga menziesii,Temperate,Evergreen,Dry,8.6,1452.0,Pseudotsuga menziesii
2000.0,Canada,Saskatchewan,BOREAS-SSA,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
2000.0,UK,NE Wales,Clocaenog Forest,C. vulgaris (L.),Mediterranean,Deciduous,Wet,8.2,1411.0,C. vulgaris (L.)
2000.0,USA,Colorado,Central Plains Expeirmental Range,Bouteloua gracilis; Buchlo‘ dactyloides; Pascopyrum smithii,Temperate,Deciduous,Dry,9.0,321.0,Bouteloua gracilis; Buchlo‘ dactyloides; Pascopyrum smithii
2000.0,Canada,British Columbia,Aleza Lake Research Forest,Picea glauca x engelmannii,Temperate,Evergreen,Dry,3.0,930.0,Picea glauca x engelmannii
2000.0,USA,Ohio,Waterman farm,Triticum aestivum,Temperate,Deciduous,Dry,11.0,967.0,Trigo
2000.0,USA,North Carolina,Duke FACE,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,Ohio,Waterman farm,Triticum aestivum,Temperate,Deciduous,Dry,11.0,967.0,Trigo
2000.0,USA,Alaska,Caribou-Poker Creeks Research Watershed,Picea mariana,Boreal,Evergreen,Dry,-3.3,269.0,Picea mariana
2000.0,USA,North Carolina,Duke FACE,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,California,Teakettle Experimental Forest,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens,Mediterranean,Evergreen,Dry,13.0,1250.0,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens
2000.0,USA,Alaska,Caribou-Poker Creeks Research Watershed,Picea mariana,Boreal,Evergreen,Dry,-3.3,269.0,Picea mariana
2000.0,Canada,Saskatchewan,BOREAS-SSA,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
2000.0,USA,Wisconsin,FACTS-II,Populus tremuloides; Betula papyrifera,Temperate,Deciduous,Dry,4.9,810.0,Populus tremuloides; Betula papyrifera
2000.0,USA,Wisconsin,FACTS-II,Populus tremuloides,Temperate,Deciduous,Dry,4.9,810.0,Populus tremuloides
2000.0,USA,Tennessee,Oak Ridge,Liquidambar styracifua,Temperate,Deciduous,Dry,14.2,1390.0,Liquidambar styracifua
2000.0,USA,North Carolina,FACTS-I,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis
2000.0,Canada,Saskatchewan,BOREAS-SSA,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
2000.0,Canada,Saskatchewan,BOREAS-SSA,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
2000.0,Canada,Saskatchewan,BOREAS-SSA,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
2000.0,USA,California,Teakettle Experimental Forest,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens,Mediterranean,Evergreen,Dry,13.0,1250.0,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens
2000.0,USA,California,Teakettle Experimental Forest,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens,Mediterranean,Evergreen,Dry,13.0,1250.0,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens
2000.0,USA,Wisconsin,FACTS-II,Populus tremuloides; Betula papyrifera,Temperate,Deciduous,Dry,4.9,810.0,Populus tremuloides; Betula papyrifera
2000.0,USA,Oregon,Metiolus-Y,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,552.0,Pinus ponderosa
2000.0,China,Tibet,Lhasa Plateau Ecosystems Research Station,Triticum aestivum,Temperate,Deciduous,Dry,7.5,425.0,Trigo
2000.0,USA,Indiana,Morgan-Monroe State Forest,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra
2000.0,USA,Oregon,Metiolus-O,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,524.0,Pinus ponderosa
2000.0,USA,California,Teakettle Experimental Forest,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens,Mediterranean,Evergreen,Dry,13.0,1250.0,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens
2000.0,USA,California,Teakettle Experimental Forest,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens,Mediterranean,Evergreen,Dry,13.0,1250.0,Abies concolor; Pinus jeffreyii; Pinus lambertiana; Abies magnifica; Calocedrus decurrens
2000.0,USA,Wisconsin,FACTS-II,Populus tremuloides,Temperate,Deciduous,Dry,4.9,810.0,Populus tremuloides
2000.0,USA,North Carolina,FACTS-I,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2000.0,USA,Maine,Howland,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0,Picea rubens; Tsuga canadensis
2000.0,USA,Ohio,Waterman farm,Triticum aestivum,Temperate,Deciduous,Dry,11.0,967.0,Trigo
2000.0,USA,Indiana,Morgan-Monroe State Forest,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra
2000.5,USA,Tennessee/Georgia,Conasauga River,Quercus spp.,Temperate,Deciduous,Dry,14.0,1350.0,Quercus spp.
2000.5,USA,Tennessee/Georgia,Conasauga River,Quercus spp.,Temperate,Deciduous,Dry,14.0,1350.0,Quercus spp.
2000.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0,Pinus resinosa
2000.5,Germany,Solling,Solling-ORB100,Fagus sylvatica,Temperate,Deciduous,Dry,7.5,900.0,Fagus sylvatica
2000.5,USA,Massachusetts,Harvard Forest,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0,Tsuga canadensis
2000.5,Germany,Solling,Solling-B0,Picea abies,Temperate,Evergreen,Dry,7.5,900.0,Picea abies
2000.5,USA,Arizona,Suburban,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0,Larrea tridentata
2000.5,USA,Arizona,Rural,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0,Larrea tridentata
2000.5,USA,Arizona,Rural,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0,Larrea tridentata
2000.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Mixed,Dry,8.5,1050.0,Acer rubum
2000.5,Germany,Solling,Solling-ORB30,Picea abies; Fagus sylvatica,Temperate,Evergreen,Dry,7.5,900.0,Picea abies; Fagus sylvatica
2000.5,Germany,Solling,Solling-ORB0,Picea abies,Temperate,Evergreen,Dry,7.5,900.0,Picea abies
2000.5,Brazil,Bahia,Copener Florestal,Eucalyptus grandis x urophylla,Tropical,Evergreen,Dry,25.3,1040.0,Eucalyptus grandis x urophylla
2000.5,Germany,Solling,Solling-B100,Fagus sylvatica,Temperate,Deciduous,Dry,7.5,900.0,Fagus sylvatica
2000.5,Germany,Solling,Solling-B70,Fagus sylvatica; Picea abies,Temperate,Deciduous,Dry,7.5,900.0,Fagus sylvatica; Picea abies
2000.5,Germany,Solling,Solling-B30,Picea abies; Fagus sylvatica,Temperate,Evergreen,Dry,7.5,900.0,Picea abies; Fagus sylvatica
2000.5,Germany,Solling,Solling-ORB70,Fagus sylvatica; Picea abies,Temperate,Deciduous,Dry,7.5,900.0,Fagus sylvatica; Picea abies
2000.5,USA,Georgia,Bainbridge-IPC,Pinus taeda,Temperate,Evergreen,Dry,18.9,1257.0,Pinus taeda
2000.5,Brazil,Amazonas,INPA reserve,Mix,Tropical,Evergreen,Dry,26.7,2300.0,Mix
2000.5,USA,California,Sedgwick Reserve,Bromus spp.; Avena spp.; Vulpia myuros,Mediterranean,Deciduous,Dry,22.0,500.0,Bromus spp.; Avena spp.; Vulpia myuros
2000.5,USA,Arizona,Urban,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0,Larrea tridentata
2000.5,USA,Wisconsin,Chequamegon-NH1,Acer saccharum,Temperate,Deciduous,Dry,4.1,800.0,Acer saccharum
2000.5,USA,Wisconsin,Chequamegon-NH2,Acer saccharum,Temperate,Deciduous,Dry,4.1,800.0,Acer saccharum
2000.5,USA,Wisconsin,Chequamegon-NH3,Acer saccharum,Temperate,Deciduous,Dry,4.1,800.0,Acer saccharum
2000.5,USA,Wisconsin,Chequamegon-NH4,Acer saccharum,Temperate,Deciduous,Dry,4.1,800.0,Acer saccharum
2000.5,USA,Wisconsin,Chequamegon-MA1,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2000.5,USA,Wisconsin,Chequamegon-MA2,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2000.5,USA,Wisconsin,Chequamegon-IA1,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2000.5,Brazil,Amazonas,INPA reserve,Mix,Tropical,Evergreen,Dry,26.7,2300.0,Mix
2000.5,Canada,Nova Scotia,Crystal Cliffs,Grasses (mix),Temperate,Deciduous,Dry,5.5,1290.0,Grasses (mix)
2000.5,USA,Wisconsin,Chequamegon-IA2,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2000.5,Canada,Nova Scotia,Pomquet,Grasses (mix),Temperate,Deciduous,Dry,5.5,1290.0,Grasses (mix)
2000.5,Canada,Nova Scotia,Pomquet,Picea rubens,Temperate,Evergreen,Dry,5.5,1290.0,Picea rubens
2000.5,USA,Georgia,Bainbridge-IPC,Pinus taeda,Temperate,Evergreen,Dry,18.9,1257.0,Pinus taeda
2000.5,USA,Georgia,Bainbridge-IPC,Pinus taeda,Temperate,Evergreen,Dry,18.9,1257.0,Pinus taeda
2000.5,USA,Georgia,Bainbridge-IPC,Pinus taeda,Temperate,Evergreen,Dry,18.9,1257.0,Pinus taeda
2000.5,USA,Arizona,Urban,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0,Larrea tridentata
2000.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0,Acer rubum
2000.5,USA,Arizona,Suburban,Larrea tridentata,Temperate,Deciduous,Dry,22.7,191.0,Larrea tridentata
2000.5,Brazil,Amazonas,INPA reserve,Mix,Tropical,Evergreen,Dry,26.7,2300.0,Mix
2000.5,Canada,Nova Scotia,Crystal Cliffs,Populus tremuloides,Temperate,Deciduous,Dry,5.5,1290.0,Populus tremuloides
2000.5,Brazil,Bahia,Copener Florestal,Eucalyptus grandis x urophylla,Tropical,Evergreen,Dry,25.3,1040.0,Eucalyptus grandis x urophylla
2001.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2001.0,USA,Michigan,University of Michigan Biological Station,Populus grandidentata; Quercus rubra; Acer rubrum,Temperate,Deciduous,Dry,5.5,817.0,Populus grandidentata; Quercus rubra; Acer rubrum
2001.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2001.0,USA,Michigan,University of Michigan Biological Station,Populus grandidentata,Temperate,Deciduous,Dry,5.5,817.0,Populus grandidentata
2001.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis
2001.0,Belgium,Campine,De Inslag Forest,Pinus sylvestris,Temperate,Evergreen,Dry,9.8,750.0,Pinus sylvestris
2001.0,USA,Wisconsin,Chequamegon-IA,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2001.0,USA,Wisconsin,Chequamegon-MA,Populus tremuloides,Temperate,Deciduous,Dry,4.1,800.0,Populus tremuloides
2001.0,USA,Wisconsin,Chequamegon-NH,Acer saccharum,Temperate,Deciduous,Dry,4.1,800.0,Acer saccharum
2001.0,USA,Alaska,Bonanza Creek,Picea mariana,Boreal,Evergreen,Dry,-3.3,269.0,Picea mariana
2001.0,USA,Alaska,Bonanza Creek,Picea mariana,Boreal,Evergreen,Dry,-3.3,269.0,Picea mariana
2001.0,USA,Alaska,Bonanza Creek,Picea mariana,Boreal,Evergreen,Dry,-3.3,269.0,Picea mariana
2001.0,USA,Oregon,Metiolus-Y,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,552.0,Pinus ponderosa
2001.0,USA,Oregon,Metiolus-O,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,524.0,Pinus ponderosa
2001.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis
2001.0,Denmark,Greenland,Zackenberg,Cassiope tetragona,Arctic,Deciduous,Dry,-10.0,150.0,Cassiope tetragona
2001.0,USA,Washington,Wind River Canopy Crane Research Facilty,Pseudotsuga menziesii; Tsuga heterophylla,Temperate,Evergreen,Dry,8.7,2223.0,Pseudotsuga menziesii; Tsuga heterophylla
2001.0,USA,Tennessee,Oak Ridge,Liquidambar styracifua,Temperate,Deciduous,Dry,14.2,1390.0,Liquidambar styracifua
2001.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2001.0,USA,Michigan,Burton-D,Acer saccharum,Temperate,Deciduous,Dry,7.6,793.0,Acer saccharum
2001.0,USA,Michigan,Burton-A,Acer saccharum,Temperate,Deciduous,Dry,4.8,821.0,Acer saccharum
2001.0,USA,Michigan,Burton-B,Acer saccharum,Temperate,Deciduous,Dry,6.1,828.0,Acer saccharum
2001.0,USA,Michigan,Burton-C,Acer saccharum,Temperate,Deciduous,Dry,6.9,856.0,Acer saccharum
2001.0,USA,Michigan,Burton-D,Acer saccharum,Temperate,Deciduous,Dry,7.6,793.0,Acer saccharum
2001.0,Canada,Saskatchewan,BOREAS SSA-OA,Populus tremuloides,Boreal,Deciduous,Dry,0.3,456.0,Populus tremuloides
2001.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum
2001.0,United Kingdom,England,Harwood Forest,Picea sitchensis,Temperate,Evergreen,Dry,7.5,950.0,Picea sitchensis
2001.0,United Kingdom,England,Harwood Forest,Picea sitchensis,Temperate,Evergreen,Dry,7.5,950.0,Picea sitchensis
2001.0,United Kingdom,England,Harwood Forest,Picea sitchensis,Temperate,Evergreen,Dry,7.5,950.0,Picea sitchensis
2001.0,United Kingdom,England,Harwood Forest,Grasses (mix),Temperate,Deciduous,Dry,7.5,950.0,Grasses (mix)
2001.0,USA,Maine,Howland,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0,Picea rubens; Tsuga canadensis
2001.0,USA,Indiana,Morgan-Monroe State Forest,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra
2001.0,USA,Indiana,Morgan-Monroe State Forest,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra
2001.0,China,Tibet,Lhasa Plateau Ecosystems Research Station,Triticum aestivum,Temperate,Deciduous,Dry,7.5,425.0,Trigo
2001.0,UK,NE Wales,Clocaenog Forest,C. vulgaris (L.),Mediterranean,Deciduous,Wet,8.2,1411.0,C. vulgaris (L.)
2001.0,USA,North Carolina,Croatian National Forest,Pinus taeda,Temperate,Evergreen,Dry,16.0,1360.0,Pinus taeda
2001.0,USA,North Carolina,FACTS-I,Pinus taeda,Temperate,Evergreen,Dry,15.5,1140.0,Pinus taeda
2001.0,USA,Wisconsin,FACTS-II,Populus tremuloides,Temperate,Deciduous,Dry,4.9,810.0,Populus tremuloides
2001.0,USA,Wisconsin,FACTS-II,Populus tremuloides; Betula papyrifera,Temperate,Deciduous,Dry,4.9,810.0,Populus tremuloides; Betula papyrifera
2001.0,USA,Wisconsin,FACTS-II,Populus tremuloides; Betula papyrifera,Temperate,Deciduous,Dry,4.9,810.0,Populus tremuloides; Betula papyrifera
2001.0,USA,Wyoming,Yellowstone NP,Pinus contorta,Temperate,Evergreen,Dry,4.1,465.0,Pinus contorta
